player_id,att_cluster,att_cluster_label
254446,0,Versatile Attacker
268527,3,Role-Specific Attacker
262898,0,Versatile Attacker
271090,0,Versatile Attacker
76786,3,Role-Specific Attacker
235507,0,Versatile Attacker
78836,0,Versatile Attacker
74485,3,Role-Specific Attacker
245749,3,Role-Specific Attacker
72694,0,Versatile Attacker
80630,0,Versatile Attacker
229881,0,Versatile Attacker
74490,3,Role-Specific Attacker
275706,3,Role-Specific Attacker
277498,2,Young Prospect
266235,0,Versatile Attacker
255483,3,Role-Specific Attacker
76540,0,Versatile Attacker
72957,2,Young Prospect
74749,3,Role-Specific Attacker
253693,0,Versatile Attacker
269310,0,Versatile Attacker
273918,3,Role-Specific Attacker
243966,3,Role-Specific Attacker
262400,2,Young Prospect
75264,2,Young Prospect
252416,2,Young Prospect
76033,2,Young Prospect
79618,2,Young Prospect
212994,3,Role-Specific Attacker
189186,0,Versatile Attacker
246788,0,Versatile Attacker
265478,2,Young Prospect
232710,0,Versatile Attacker
235014,0,Versatile Attacker
248839,3,Role-Specific Attacker
269832,2,Young Prospect
74504,3,Role-Specific Attacker
79624,2,Young Prospect
72457,3,Role-Specific Attacker
76809,3,Role-Specific Attacker
255241,3,Role-Specific Attacker
279050,2,Young Prospect
228875,2,Young Prospect
274188,3,Role-Specific Attacker
80652,3,Role-Specific Attacker
72973,3,Role-Specific Attacker
80653,0,Versatile Attacker
261391,2,Young Prospect
79632,2,Young Prospect
269329,3,Role-Specific Attacker
79122,0,Versatile Attacker
276754,3,Role-Specific Attacker
231442,0,Versatile Attacker
257043,3,Role-Specific Attacker
70164,3,Role-Specific Attacker
75541,2,Young Prospect
241686,0,Versatile Attacker
242710,2,Young Prospect
201240,2,Young Prospect
77080,2,Young Prospect
238360,2,Young Prospect
245528,3,Role-Specific Attacker
251417,3,Role-Specific Attacker
225562,0,Versatile Attacker
227866,3,Role-Specific Attacker
271900,2,Young Prospect
263453,2,Young Prospect
270877,2,Young Prospect
243229,3,Role-Specific Attacker
254237,2,Young Prospect
241695,2,Young Prospect
258080,2,Young Prospect
263969,3,Role-Specific Attacker
276769,3,Role-Specific Attacker
212513,0,Versatile Attacker
232225,3,Role-Specific Attacker
263970,2,Young Prospect
79394,3,Role-Specific Attacker
179746,3,Role-Specific Attacker
260643,3,Role-Specific Attacker
79396,0,Versatile Attacker
219684,2,Young Prospect
79909,2,Young Prospect
277285,2,Young Prospect
259621,3,Role-Specific Attacker
79910,3,Role-Specific Attacker
76839,3,Role-Specific Attacker
253735,3,Role-Specific Attacker
70185,2,Young Prospect
253225,2,Young Prospect
262954,2,Young Prospect
211243,0,Versatile Attacker
277293,0,Versatile Attacker
228397,3,Role-Specific Attacker
255789,2,Young Prospect
214830,0,Versatile Attacker
82991,2,Young Prospect
242223,3,Role-Specific Attacker
245039,0,Versatile Attacker
79920,2,Young Prospect
270129,2,Young Prospect
252209,3,Role-Specific Attacker
71474,0,Versatile Attacker
271666,3,Role-Specific Attacker
271923,3,Role-Specific Attacker
233011,3,Role-Specific Attacker
235059,2,Young Prospect
271156,0,Versatile Attacker
77364,2,Young Prospect
82740,3,Role-Specific Attacker
278582,3,Role-Specific Attacker
70712,3,Role-Specific Attacker
216377,3,Role-Specific Attacker
77114,2,Young Prospect
246074,2,Young Prospect
274491,3,Role-Specific Attacker
248123,0,Versatile Attacker
254267,3,Role-Specific Attacker
278590,2,Young Prospect
79935,2,Young Prospect
264512,2,Young Prospect
77120,3,Role-Specific Attacker
83008,2,Young Prospect
78145,2,Young Prospect
206147,3,Role-Specific Attacker
247107,3,Role-Specific Attacker
254275,3,Role-Specific Attacker
73030,3,Role-Specific Attacker
232519,2,Young Prospect
76616,2,Young Prospect
80456,3,Role-Specific Attacker
278600,3,Role-Specific Attacker
243016,0,Versatile Attacker
248392,2,Young Prospect
265545,2,Young Prospect
255049,2,Young Prospect
277578,3,Role-Specific Attacker
279627,0,Versatile Attacker
257611,0,Versatile Attacker
259403,2,Young Prospect
262732,3,Role-Specific Attacker
263756,0,Versatile Attacker
75084,3,Role-Specific Attacker
262733,2,Young Prospect
243789,2,Young Prospect
246349,0,Versatile Attacker
208974,0,Versatile Attacker
261200,0,Versatile Attacker
264273,0,Versatile Attacker
232785,3,Role-Specific Attacker
73298,3,Role-Specific Attacker
261202,0,Versatile Attacker
75603,2,Young Prospect
77907,2,Young Prospect
74583,2,Young Prospect
272983,2,Young Prospect
82264,3,Role-Specific Attacker
75097,2,Young Prospect
245337,3,Role-Specific Attacker
274010,2,Young Prospect
239962,2,Young Prospect
79707,3,Role-Specific Attacker
260443,2,Young Prospect
79708,3,Role-Specific Attacker
239708,3,Role-Specific Attacker
256861,2,Young Prospect
72030,2,Young Prospect
72542,0,Versatile Attacker
279903,2,Young Prospect
242528,0,Versatile Attacker
268897,3,Role-Specific Attacker
263778,3,Role-Specific Attacker
269923,3,Role-Specific Attacker
227427,3,Role-Specific Attacker
195427,3,Role-Specific Attacker
74340,3,Role-Specific Attacker
261732,3,Role-Specific Attacker
76133,3,Role-Specific Attacker
76645,3,Role-Specific Attacker
276325,3,Role-Specific Attacker
74856,2,Young Prospect
78184,0,Versatile Attacker
70249,3,Role-Specific Attacker
238953,0,Versatile Attacker
77418,2,Young Prospect
74603,0,Versatile Attacker
79212,3,Role-Specific Attacker
238957,3,Role-Specific Attacker
258925,0,Versatile Attacker
77934,2,Young Prospect
259184,0,Versatile Attacker
73585,2,Young Prospect
74097,2,Young Prospect
78193,0,Versatile Attacker
262514,3,Role-Specific Attacker
207730,0,Versatile Attacker
234099,0,Versatile Attacker
260723,3,Role-Specific Attacker
225654,3,Role-Specific Attacker
262776,3,Role-Specific Attacker
259192,3,Role-Specific Attacker
76153,3,Role-Specific Attacker
271482,0,Versatile Attacker
270971,2,Young Prospect
276603,2,Young Prospect
230523,3,Role-Specific Attacker
70268,2,Young Prospect
256894,2,Young Prospect
79999,0,Versatile Attacker
269952,2,Young Prospect
266113,2,Young Prospect
254849,3,Role-Specific Attacker
74626,0,Versatile Attacker
77186,3,Role-Specific Attacker
245122,0,Versatile Attacker
70275,0,Versatile Attacker
74627,2,Young Prospect
74883,0,Versatile Attacker
260739,2,Young Prospect
74628,2,Young Prospect
264581,2,Young Prospect
201093,0,Versatile Attacker
275077,3,Role-Specific Attacker
275333,3,Role-Specific Attacker
255621,0,Versatile Attacker
276614,3,Role-Specific Attacker
233865,0,Versatile Attacker
70026,0,Versatile Attacker
254858,3,Role-Specific Attacker
266891,3,Role-Specific Attacker
259979,0,Versatile Attacker
257165,2,Young Prospect
238990,3,Role-Specific Attacker
76944,0,Versatile Attacker
225168,0,Versatile Attacker
265617,0,Versatile Attacker
78993,2,Young Prospect
70035,0,Versatile Attacker
268435,3,Role-Specific Attacker
240019,0,Versatile Attacker
199572,0,Versatile Attacker
75156,2,Young Prospect
240532,2,Young Prospect
257172,3,Role-Specific Attacker
192660,3,Role-Specific Attacker
234901,2,Young Prospect
224662,2,Young Prospect
80023,2,Young Prospect
79512,2,Young Prospect
81560,3,Role-Specific Attacker
73370,2,Young Prospect
247195,2,Young Prospect
264092,2,Young Prospect
274844,2,Young Prospect
275101,2,Young Prospect
219550,3,Role-Specific Attacker
227998,3,Role-Specific Attacker
269472,3,Role-Specific Attacker
239779,3,Role-Specific Attacker
257699,2,Young Prospect
73636,0,Versatile Attacker
80292,2,Young Prospect
80804,2,Young Prospect
236196,3,Role-Specific Attacker
260772,0,Versatile Attacker
267941,3,Role-Specific Attacker
71590,2,Young Prospect
278439,0,Versatile Attacker
240808,0,Versatile Attacker
263081,2,Young Prospect
246954,3,Role-Specific Attacker
268460,2,Young Prospect
251052,0,Versatile Attacker
279213,3,Role-Specific Attacker
240813,0,Versatile Attacker
212398,3,Role-Specific Attacker
238510,2,Young Prospect
73903,2,Young Prospect
256689,0,Versatile Attacker
74674,2,Young Prospect
225714,3,Role-Specific Attacker
246450,2,Young Prospect
81843,2,Young Prospect
279220,3,Role-Specific Attacker
251828,0,Versatile Attacker
229045,3,Role-Specific Attacker
262838,3,Role-Specific Attacker
245174,3,Role-Specific Attacker
279735,0,Versatile Attacker
275130,3,Role-Specific Attacker
78778,2,Young Prospect
276666,2,Young Prospect
76732,2,Young Prospect
263101,3,Role-Specific Attacker
71101,3,Role-Specific Attacker
262590,2,Young Prospect
266430,2,Young Prospect
266686,2,Young Prospect
245438,3,Role-Specific Attacker
236735,2,Young Prospect
79040,2,Young Prospect
233665,3,Role-Specific Attacker
259779,3,Role-Specific Attacker
79300,2,Young Prospect
257220,3,Role-Specific Attacker
73159,2,Young Prospect
220872,0,Versatile Attacker
74698,2,Young Prospect
274378,2,Young Prospect
278730,2,Young Prospect
269259,3,Role-Specific Attacker
70860,2,Young Prospect
215245,0,Versatile Attacker
244942,3,Role-Specific Attacker
262094,2,Young Prospect
228303,0,Versatile Attacker
77521,3,Role-Specific Attacker
264402,3,Role-Specific Attacker
266450,0,Versatile Attacker
276692,0,Versatile Attacker
160212,0,Versatile Attacker
260564,3,Role-Specific Attacker
251349,3,Role-Specific Attacker
76246,3,Role-Specific Attacker
278230,2,Young Prospect
248281,2,Young Prospect
277210,2,Young Prospect
243932,0,Versatile Attacker
245212,3,Role-Specific Attacker
267486,3,Role-Specific Attacker
79583,2,Young Prospect
257247,0,Versatile Attacker
278753,2,Young Prospect
256481,2,Young Prospect
72163,2,Young Prospect
72420,2,Young Prospect
231910,3,Role-Specific Attacker
268519,2,Young Prospect
78311,2,Young Prospect
276967,2,Young Prospect
264168,2,Young Prospect
279016,3,Role-Specific Attacker
189160,0,Versatile Attacker
252137,2,Young Prospect
266218,2,Young Prospect
272875,2,Young Prospect
274924,2,Young Prospect
277997,3,Role-Specific Attacker
70126,3,Role-Specific Attacker
231406,0,Versatile Attacker
258032,2,Young Prospect
260336,2,Young Prospect
204785,3,Role-Specific Attacker
77555,2,Young Prospect
77045,3,Role-Specific Attacker
80886,0,Versatile Attacker
78839,0,Versatile Attacker
80375,3,Role-Specific Attacker
204280,3,Role-Specific Attacker
248568,3,Role-Specific Attacker
73209,2,Young Prospect
273913,2,Young Prospect
245497,0,Versatile Attacker
261114,2,Young Prospect
71420,2,Young Prospect
233214,3,Role-Specific Attacker
73471,0,Versatile Attacker
270591,0,Versatile Attacker
183807,3,Role-Specific Attacker
265728,3,Role-Specific Attacker
80641,3,Role-Specific Attacker
221953,0,Versatile Attacker
234241,0,Versatile Attacker
232963,2,Young Prospect
261126,3,Role-Specific Attacker
267783,3,Role-Specific Attacker
273927,2,Young Prospect
206089,0,Versatile Attacker
265483,2,Young Prospect
239627,3,Role-Specific Attacker
266252,3,Role-Specific Attacker
272909,3,Role-Specific Attacker
255245,2,Young Prospect
81422,2,Young Prospect
228111,0,Versatile Attacker
259855,3,Role-Specific Attacker
270609,2,Young Prospect
268306,2,Young Prospect
72978,3,Role-Specific Attacker
78354,2,Young Prospect
79378,3,Role-Specific Attacker
78355,2,Young Prospect
263444,3,Role-Specific Attacker
231190,2,Young Prospect
279063,2,Young Prospect
76568,0,Versatile Attacker
211736,0,Versatile Attacker
79641,2,Young Prospect
274458,3,Role-Specific Attacker
269340,2,Young Prospect
215581,0,Versatile Attacker
279838,2,Young Prospect
70687,2,Young Prospect
278047,2,Young Prospect
255519,3,Role-Specific Attacker
279840,0,Versatile Attacker
275490,2,Young Prospect
205603,3,Role-Specific Attacker
75044,2,Young Prospect
71205,2,Young Prospect
79911,2,Young Prospect
237863,3,Role-Specific Attacker
74792,2,Young Prospect
264745,2,Young Prospect
201514,0,Versatile Attacker
278571,2,Young Prospect
261420,2,Young Prospect
278573,2,Young Prospect
73009,2,Young Prospect
260401,2,Young Prospect
257330,3,Role-Specific Attacker
82739,3,Role-Specific Attacker
225075,3,Role-Specific Attacker
269620,2,Young Prospect
228148,0,Versatile Attacker
245812,3,Role-Specific Attacker
252468,2,Young Prospect
255540,3,Role-Specific Attacker
272949,2,Young Prospect
263990,2,Young Prospect
248118,0,Versatile Attacker
238647,2,Young Prospect
271160,3,Role-Specific Attacker
225849,2,Young Prospect
247354,2,Young Prospect
76859,2,Young Prospect
79931,3,Role-Specific Attacker
70460,3,Role-Specific Attacker
279868,2,Young Prospect
276029,2,Young Prospect
278333,2,Young Prospect
260669,2,Young Prospect
74814,2,Young Prospect
266303,2,Young Prospect
74815,3,Role-Specific Attacker
266049,2,Young Prospect
78657,3,Role-Specific Attacker
80194,3,Role-Specific Attacker
205892,3,Role-Specific Attacker
78660,2,Young Prospect
265797,2,Young Prospect
76869,2,Young Prospect
79430,2,Young Prospect
79942,3,Role-Specific Attacker
244040,3,Role-Specific Attacker
194122,3,Role-Specific Attacker
72779,3,Role-Specific Attacker
78923,2,Young Prospect
242764,0,Versatile Attacker
269902,3,Role-Specific Attacker
78926,2,Young Prospect
244046,3,Role-Specific Attacker
259406,0,Versatile Attacker
78415,0,Versatile Attacker
275279,2,Young Prospect
184143,3,Role-Specific Attacker
261455,3,Role-Specific Attacker
79696,3,Role-Specific Attacker
255312,2,Young Prospect
240978,0,Versatile Attacker
253522,2,Young Prospect
76883,3,Role-Specific Attacker
274004,2,Young Prospect
79189,2,Young Prospect
266838,3,Role-Specific Attacker
251224,3,Role-Specific Attacker
71258,2,Young Prospect
274522,2,Young Prospect
279130,2,Young Prospect
271195,2,Young Prospect
233051,2,Young Prospect
270940,2,Young Prospect
208989,3,Role-Specific Attacker
206431,3,Role-Specific Attacker
275295,2,Young Prospect
272736,2,Young Prospect
255072,2,Young Prospect
264289,2,Young Prospect
199266,3,Role-Specific Attacker
72034,2,Young Prospect
79458,0,Versatile Attacker
251235,2,Young Prospect
254307,2,Young Prospect
276324,3,Role-Specific Attacker
238694,3,Role-Specific Attacker
230505,3,Role-Specific Attacker
244842,2,Young Prospect
271467,3,Role-Specific Attacker
214893,3,Role-Specific Attacker
80238,2,Young Prospect
244078,0,Versatile Attacker
80752,2,Young Prospect
271218,2,Young Prospect
262005,3,Role-Specific Attacker
79479,3,Role-Specific Attacker
243831,3,Role-Specific Attacker
257399,3,Role-Specific Attacker
277624,3,Role-Specific Attacker
246136,2,Young Prospect
255352,0,Versatile Attacker
261753,2,Young Prospect
77691,2,Young Prospect
257916,0,Versatile Attacker
80765,3,Role-Specific Attacker
273022,0,Versatile Attacker
192126,3,Role-Specific Attacker
72319,2,Young Prospect
269951,3,Role-Specific Attacker
78720,3,Role-Specific Attacker
247680,3,Role-Specific Attacker
275073,2,Young Prospect
277377,2,Young Prospect
272514,2,Young Prospect
170114,3,Role-Specific Attacker
260994,2,Young Prospect
70787,2,Young Prospect
73092,2,Young Prospect
268678,2,Young Prospect
74886,2,Young Prospect
276358,3,Role-Specific Attacker
238726,2,Young Prospect
266375,2,Young Prospect
278919,2,Young Prospect
264584,2,Young Prospect
242056,2,Young Prospect
251272,0,Versatile Attacker
79499,2,Young Prospect
79755,0,Versatile Attacker
278156,2,Young Prospect
262029,2,Young Prospect
274065,2,Young Prospect
75923,3,Role-Specific Attacker
267412,3,Role-Specific Attacker
73364,3,Role-Specific Attacker
79764,3,Role-Specific Attacker
235668,2,Young Prospect
213143,3,Role-Specific Attacker
80025,2,Young Prospect
231065,2,Young Prospect
79002,3,Role-Specific Attacker
276890,2,Young Prospect
245404,0,Versatile Attacker
261276,0,Versatile Attacker
75421,2,Young Prospect
241053,3,Role-Specific Attacker
258717,2,Young Prospect
73118,0,Versatile Attacker
246175,3,Role-Specific Attacker
255135,3,Role-Specific Attacker
73888,2,Young Prospect
278177,2,Young Prospect
254113,0,Versatile Attacker
74402,0,Versatile Attacker
221346,0,Versatile Attacker
248227,0,Versatile Attacker
82084,2,Young Prospect
248740,3,Role-Specific Attacker
259751,3,Role-Specific Attacker
264104,3,Role-Specific Attacker
205481,0,Versatile Attacker
75690,3,Role-Specific Attacker
276394,3,Role-Specific Attacker
243883,2,Young Prospect
271533,2,Young Prospect
273581,3,Role-Specific Attacker
81325,3,Role-Specific Attacker
248493,2,Young Prospect
79278,2,Young Prospect
262575,3,Role-Specific Attacker
262831,3,Role-Specific Attacker
227759,2,Young Prospect
229295,3,Role-Specific Attacker
251311,2,Young Prospect
262576,2,Young Prospect
76976,3,Role-Specific Attacker
160177,2,Young Prospect
73138,3,Role-Specific Attacker
79794,0,Versatile Attacker
243378,3,Role-Specific Attacker
81844,2,Young Prospect
70327,3,Role-Specific Attacker
253112,3,Role-Specific Attacker
273082,3,Role-Specific Attacker
259514,3,Role-Specific Attacker
72379,2,Young Prospect
75452,3,Role-Specific Attacker
250812,0,Versatile Attacker
79293,2,Young Prospect
71614,2,Young Prospect
78014,2,Young Prospect
78529,2,Young Prospect
279489,2,Young Prospect
238273,3,Role-Specific Attacker
79554,2,Young Prospect
79810,3,Role-Specific Attacker
268483,3,Role-Specific Attacker
79811,3,Role-Specific Attacker
79813,2,Young Prospect
212167,0,Versatile Attacker
256711,0,Versatile Attacker
271560,2,Young Prospect
251848,2,Young Prospect
274377,2,Young Prospect
72139,3,Role-Specific Attacker
75213,3,Role-Specific Attacker
78797,2,Young Prospect
251597,3,Role-Specific Attacker
279758,0,Versatile Attacker
258510,3,Role-Specific Attacker
80591,0,Versatile Attacker
73680,3,Role-Specific Attacker
276947,2,Young Prospect
160211,0,Versatile Attacker
245459,0,Versatile Attacker
72404,3,Role-Specific Attacker
270036,2,Young Prospect
278996,3,Role-Specific Attacker
246228,0,Versatile Attacker
257236,3,Role-Specific Attacker
76501,2,Young Prospect
79573,2,Young Prospect
236248,0,Versatile Attacker
209369,3,Role-Specific Attacker
276697,2,Young Prospect
263130,2,Young Prospect
80090,3,Role-Specific Attacker
253403,2,Young Prospect
272862,3,Role-Specific Attacker
278239,2,Young Prospect
230623,3,Role-Specific Attacker
227040,3,Role-Specific Attacker
263650,2,Young Prospect
274146,2,Young Prospect
79330,2,Young Prospect
80098,3,Role-Specific Attacker
277986,2,Young Prospect
71907,2,Young Prospect
72419,0,Versatile Attacker
80611,3,Role-Specific Attacker
233444,3,Role-Specific Attacker
75751,2,Young Prospect
73961,3,Role-Specific Attacker
203500,0,Versatile Attacker
80876,2,Young Prospect
242924,0,Versatile Attacker
234222,0,Versatile Attacker
261358,3,Role-Specific Attacker
76784,2,Young Prospect
255216,2,Young Prospect
200433,3,Role-Specific Attacker
230897,3,Role-Specific Attacker
207858,3,Role-Specific Attacker
251634,0,Versatile Attacker
79859,2,Young Prospect
242419,2,Young Prospect
75252,2,Young Prospect
278260,0,Versatile Attacker
229620,2,Young Prospect
230132,0,Versatile Attacker
73205,3,Role-Specific Attacker
242678,2,Young Prospect
262648,3,Role-Specific Attacker
226296,2,Young Prospect
82425,2,Young Prospect
236025,3,Role-Specific Attacker
263418,3,Role-Specific Attacker
270842,2,Young Prospect
220922,3,Role-Specific Attacker
240891,2,Young Prospect
265468,2,Young Prospect
271101,2,Young Prospect
238846,2,Young Prospect
82432,2,Young Prospect
73218,2,Young Prospect
207620,3,Role-Specific Attacker
241413,2,Young Prospect
72456,2,Young Prospect
75528,2,Young Prospect
277512,0,Versatile Attacker
79113,2,Young Prospect
276489,2,Young Prospect
272659,2,Young Prospect
254739,2,Young Prospect
80148,3,Role-Specific Attacker
253460,3,Role-Specific Attacker
257044,2,Young Prospect
77078,2,Young Prospect
277782,2,Young Prospect
229398,2,Young Prospect
260630,2,Young Prospect
203287,3,Role-Specific Attacker
79127,2,Young Prospect
242967,2,Young Prospect
70680,2,Young Prospect
270104,3,Role-Specific Attacker
262170,3,Role-Specific Attacker
79642,3,Role-Specific Attacker
247834,2,Young Prospect
278043,0,Versatile Attacker
266012,3,Role-Specific Attacker
277532,2,Young Prospect
78621,2,Young Prospect
78877,2,Young Prospect
264478,2,Young Prospect
70430,2,Young Prospect
73504,2,Young Prospect
268065,3,Role-Specific Attacker
245539,3,Role-Specific Attacker
71973,3,Role-Specific Attacker
73512,2,Young Prospect
79401,2,Young Prospect
80682,2,Young Prospect
75051,2,Young Prospect
80683,3,Role-Specific Attacker
277805,3,Role-Specific Attacker
252205,3,Role-Specific Attacker
262959,3,Role-Specific Attacker
240431,3,Role-Specific Attacker
278578,3,Role-Specific Attacker
70963,2,Young Prospect
276787,0,Versatile Attacker
82483,2,Young Prospect
235315,0,Versatile Attacker
274741,3,Role-Specific Attacker
82741,2,Young Prospect
70968,2,Young Prospect
272952,2,Young Prospect
275257,2,Young Prospect
79161,2,Young Prospect
256314,2,Young Prospect
237883,2,Young Prospect
261947,2,Young Prospect
263486,3,Role-Specific Attacker
275006,3,Role-Specific Attacker
81726,3,Role-Specific Attacker
265793,2,Young Prospect
278338,2,Young Prospect
216387,3,Role-Specific Attacker
258627,2,Young Prospect
263748,3,Role-Specific Attacker
70212,3,Role-Specific Attacker
78661,2,Young Prospect
79941,2,Young Prospect
78662,2,Young Prospect
79689,2,Young Prospect
275274,2,Young Prospect
276811,2,Young Prospect
228171,0,Versatile Attacker
251723,3,Role-Specific Attacker
221772,0,Versatile Attacker
228685,2,Young Prospect
238413,3,Role-Specific Attacker
215374,3,Role-Specific Attacker
246094,3,Role-Specific Attacker
257614,3,Role-Specific Attacker
80719,3,Role-Specific Attacker
251727,2,Young Prospect
246096,2,Young Prospect
257872,2,Young Prospect
276561,2,Young Prospect
235345,3,Role-Specific Attacker
247890,2,Young Prospect
70228,2,Young Prospect
72020,2,Young Prospect
81237,3,Role-Specific Attacker
79190,3,Role-Specific Attacker
261211,3,Role-Specific Attacker
72284,2,Young Prospect
75612,3,Role-Specific Attacker
275292,2,Young Prospect
70237,2,Young Prospect
79197,2,Young Prospect
239709,2,Young Prospect
70754,3,Role-Specific Attacker
77155,2,Young Prospect
275044,2,Young Prospect
81252,2,Young Prospect
242276,3,Role-Specific Attacker
252516,2,Young Prospect
254820,2,Young Prospect
72549,2,Young Prospect
219493,3,Role-Specific Attacker
248167,2,Young Prospect
265579,3,Role-Specific Attacker
70765,3,Role-Specific Attacker
268909,2,Young Prospect
242286,2,Young Prospect
248174,2,Young Prospect
271471,3,Role-Specific Attacker
277615,2,Young Prospect
238191,2,Young Prospect
205681,3,Role-Specific Attacker
268402,2,Young Prospect
72306,3,Role-Specific Attacker
80755,2,Young Prospect
76660,2,Young Prospect
278134,2,Young Prospect
252278,0,Versatile Attacker
81784,2,Young Prospect
82808,3,Role-Specific Attacker
260728,3,Role-Specific Attacker
274554,2,Young Prospect
198011,3,Role-Specific Attacker
215420,3,Role-Specific Attacker
238716,3,Role-Specific Attacker
258172,2,Young Prospect
70013,3,Role-Specific Attacker
241277,3,Role-Specific Attacker
262272,2,Young Prospect
73600,3,Role-Specific Attacker
74368,2,Young Prospect
257664,2,Young Prospect
70273,2,Young Prospect
229249,2,Young Prospect
258689,2,Young Prospect
269954,3,Role-Specific Attacker
279682,3,Role-Specific Attacker
277635,2,Young Prospect
275332,3,Role-Specific Attacker
276356,2,Young Prospect
80772,2,Young Prospect
277636,3,Role-Specific Attacker
190852,0,Versatile Attacker
73861,2,Young Prospect
271494,3,Role-Specific Attacker
77446,3,Role-Specific Attacker
79751,2,Young Prospect
79496,3,Role-Specific Attacker
256392,3,Role-Specific Attacker
73609,2,Young Prospect
77449,2,Young Prospect
259209,0,Versatile Attacker
238474,0,Versatile Attacker
277645,0,Versatile Attacker
220045,2,Young Prospect
234638,3,Role-Specific Attacker
79759,3,Role-Specific Attacker
263313,2,Young Prospect
272529,2,Young Prospect
262290,2,Young Prospect
82834,2,Young Prospect
230290,3,Role-Specific Attacker
268436,2,Young Prospect
253332,2,Young Prospect
74645,2,Young Prospect
258453,2,Young Prospect
273046,2,Young Prospect
81558,2,Young Prospect
276375,2,Young Prospect
251291,3,Role-Specific Attacker
252571,2,Young Prospect
82332,2,Young Prospect
269726,2,Young Prospect
243358,2,Young Prospect
263840,2,Young Prospect
272545,2,Young Prospect
79266,3,Role-Specific Attacker
76964,2,Young Prospect
275621,2,Young Prospect
76456,3,Role-Specific Attacker
73387,3,Role-Specific Attacker
76716,3,Role-Specific Attacker
202925,3,Role-Specific Attacker
80558,2,Young Prospect
75951,2,Young Prospect
79536,2,Young Prospect
81329,3,Role-Specific Attacker
74930,2,Young Prospect
263347,2,Young Prospect
78259,3,Role-Specific Attacker
78771,2,Young Prospect
79797,2,Young Prospect
81846,2,Young Prospect
278710,2,Young Prospect
242870,2,Young Prospect
274359,3,Role-Specific Attacker
70328,2,Young Prospect
279224,2,Young Prospect
255160,2,Young Prospect
268729,3,Role-Specific Attacker
272313,2,Young Prospect
236985,3,Role-Specific Attacker
82106,2,Young Prospect
254138,3,Role-Specific Attacker
272573,3,Role-Specific Attacker
258749,3,Role-Specific Attacker
276670,2,Young Prospect
258238,2,Young Prospect
265407,2,Young Prospect
266175,2,Young Prospect
205760,3,Role-Specific Attacker
219586,2,Young Prospect
232642,2,Young Prospect
211143,3,Role-Specific Attacker
263371,3,Role-Specific Attacker
78540,2,Young Prospect
245708,2,Young Prospect
79053,3,Role-Specific Attacker
276429,2,Young Prospect
272847,2,Young Prospect
82128,3,Role-Specific Attacker
243664,2,Young Prospect
74705,2,Young Prospect
220881,3,Role-Specific Attacker
73426,3,Role-Specific Attacker
77010,3,Role-Specific Attacker
251346,2,Young Prospect
264147,2,Young Prospect
273619,3,Role-Specific Attacker
76500,3,Role-Specific Attacker
207828,3,Role-Specific Attacker
266709,2,Young Prospect
76245,3,Role-Specific Attacker
274389,3,Role-Specific Attacker
81621,3,Role-Specific Attacker
74966,3,Role-Specific Attacker
75478,2,Young Prospect
77527,2,Young Prospect
240599,0,Versatile Attacker
260825,3,Role-Specific Attacker
279514,3,Role-Specific Attacker
259803,3,Role-Specific Attacker
261339,3,Role-Specific Attacker
225245,3,Role-Specific Attacker
257758,2,Young Prospect
272863,2,Young Prospect
243167,2,Young Prospect
226018,3,Role-Specific Attacker
261604,2,Young Prospect
77029,2,Young Prospect
79333,2,Young Prospect
261861,0,Versatile Attacker
70631,2,Young Prospect
81383,2,Young Prospect
227561,3,Role-Specific Attacker
163050,3,Role-Specific Attacker
251884,2,Young Prospect
78317,2,Young Prospect
75502,2,Young Prospect
78318,3,Role-Specific Attacker
79342,2,Young Prospect
80622,3,Role-Specific Attacker
278254,3,Role-Specific Attacker
71919,3,Role-Specific Attacker
82671,2,Young Prospect
257007,2,Young Prospect
74480,3,Role-Specific Attacker
268529,2,Young Prospect
80113,3,Role-Specific Attacker
80625,2,Young Prospect
257009,3,Role-Specific Attacker
240373,2,Young Prospect
71671,2,Young Prospect
75256,2,Young Prospect
274168,2,Young Prospect
260344,2,Young Prospect
72699,2,Young Prospect
80635,2,Young Prospect
256507,3,Role-Specific Attacker
226044,0,Versatile Attacker
244220,3,Role-Specific Attacker
79102,3,Role-Specific Attacker
234496,3,Role-Specific Attacker
275201,2,Young Prospect
275714,2,Young Prospect
251906,2,Young Prospect
264451,3,Role-Specific Attacker
77827,2,Young Prospect
274183,2,Young Prospect
271880,2,Young Prospect
274696,2,Young Prospect
271626,3,Role-Specific Attacker
273930,2,Young Prospect
239626,2,Young Prospect
242698,2,Young Prospect
72459,3,Role-Specific Attacker
78859,2,Young Prospect
272656,2,Young Prospect
263186,2,Young Prospect
279058,2,Young Prospect
75027,3,Role-Specific Attacker
279059,2,Young Prospect
230163,2,Young Prospect
254998,2,Young Prospect
263192,3,Role-Specific Attacker
76313,2,Young Prospect
77081,2,Young Prospect
80153,3,Role-Specific Attacker
264218,2,Young Prospect
82971,2,Young Prospect
260379,2,Young Prospect
262685,0,Versatile Attacker
80669,2,Young Prospect
202526,0,Versatile Attacker
76575,2,Young Prospect
79135,2,Young Prospect
270368,2,Young Prospect
274721,2,Young Prospect
236321,3,Role-Specific Attacker
204322,2,Young Prospect
70436,3,Role-Specific Attacker
70696,3,Role-Specific Attacker
242984,2,Young Prospect
